marital,education,housing,loan,age,balance,duration
1,2,1,0,44,851,47
1,0,0,0,59,418,300
1,1,0,0,44,608,128
1,1,0,0,36,58,24
1,1,1,0,30,128,273
1,2,0,0,27,145,103
0,2,0,0,32,388,100
2,1,1,0,45,9,277
1,0,0,0,64,5871,195
0,0,0,0,45,116,122
2,1,0,0,30,4,61
2,0,0,0,61,876,40
0,1,1,0,27,439,1038
0,1,1,0,26,141,19
1,1,1,0,55,741,973
2,1,0,0,46,454,93
0,1,1,0,25,289,127
0,2,0,0,40,0,641
1,1,0,0,45,2897,301
0,2,0,0,36,536,520
1,2,1,0,34,-30,449
2,1,1,0,37,239,140
1,2,1,0,29,246,61
1,2,0,0,44,0,41
1,1,1,0,29,23,101
0,2,0,0,29,3290,430
1,1,1,0,37,720,365
1,1,1,0,45,638,75
0,1,1,0,37,133,207
0,2,1,0,39,759,310
1,1,0,0,83,0,140
1,0,0,1,30,1379,172
1,2,1,0,36,2415,73
2,1,1,0,41,-29,188
0,2,1,0,43,359,899
1,2,0,0,57,10583,341
1,1,0,0,40,-1545,70
2,2,1,0,46,0,234
0,2,1,1,38,508,1103
0,0,0,0,27,93,4
1,0,0,0,58,1241,194
0,2,0,0,31,30,348
1,1,0,0,50,0,152
1,0,0,0,47,667,54
1,1,1,0,43,-705,125
2,2,0,0,32,3255,167
0,1,0,0,50,431,180
1,2,0,0,52,0,77
1,2,1,0,40,1558,44
0,1,0,0,31,279,213
0,2,0,0,38,0,95
1,2,1,0,37,591,181
0,2,0,1,35,777,85
0,1,1,0,34,181,296
0,1,0,1,34,79,104
0,1,0,0,37,654,594
0,2,1,0,40,759,32
2,1,1,0,48,-203,156
1,2,1,1,31,527,98
0,1,1,0,23,2530,194
1,2,0,0,39,562,303
1,1,1,0,30,873,119
0,1,1,1,45,482,637
1,1,1,0,31,143,221
0,1,1,0,27,648,198
0,1,0,0,29,323,151
0,2,0,0,29,1895,97
0,1,0,0,31,433,1504
0,1,0,1,27,145,95
1,1,0,0,52,0,161
1,2,0,0,38,120,449
1,1,1,1,31,79,235
1,2,0,0,51,1801,838
1,0,0,0,42,0,397
2,2,0,0,50,1390,55
1,2,1,0,43,0,474
1,1,1,0,34,-53,196
0,1,0,1,26,1690,408
1,1,0,1,28,254,333
1,1,0,0,34,1553,200
0,2,1,1,28,172,194
1,0,0,0,53,4143,200
2,1,0,1,56,-82,234
1,2,1,0,31,2937,173
2,1,0,0,46,-179,151
1,2,0,0,33,263,257
2,1,0,0,40,0,60
0,2,1,0,37,72,98
0,2,1,0,41,256,140
0,1,0,0,35,-2,15
2,2,1,0,35,36,182
1,1,1,0,38,0,73
0,1,1,1,29,80,281
1,2,0,0,46,242,120
1,1,0,0,57,1681,226
0,2,1,0,34,21,74
1,1,1,0,52,786,164
1,1,1,0,42,0,66
1,0,1,0,42,46,130
1,1,0,0,34,0,12
0,1,0,0,29,6911,323
1,1,0,0,50,858,41
1,2,0,0,35,337,177
0,1,0,0,35,1732,1441
1,0,0,1,47,1374,479
1,1,0,0,35,31,390
1,2,1,1,45,1752,56
0,1,1,0,36,866,629
1,1,0,0,65,1624,189
1,2,0,0,39,575,109
0,0,0,0,49,1040,474
1,2,1,1,31,982,142
1,1,0,0,35,-312,116
1,1,0,0,31,180,299
2,1,1,0,57,18268,68
0,1,1,0,26,1,36
1,1,1,0,28,134,262
2,2,0,0,46,21,566
1,0,0,0,54,1156,64
1,1,1,0,32,587,203
1,2,0,0,31,323,120
1,0,1,1,54,11,48
1,2,0,0,54,0,260
1,1,1,0,29,782,131
1,1,1,1,31,1783,219
0,1,1,1,58,119,985
1,2,1,0,31,155,214
1,2,0,0,51,346,122
1,2,0,0,39,2985,91
2,2,1,0,35,1242,141
0,2,0,0,30,3905,112
1,1,0,0,46,250,85
1,0,1,0,40,214,59
0,2,0,0,33,87,978
1,2,1,1,46,4301,50
1,1,1,0,46,33,136
0,0,0,1,27,1659,447
2,2,1,0,41,47,160
1,1,0,1,56,302,378
1,1,0,0,48,0,195
0,1,1,0,29,-219,85
1,1,0,0,39,1508,281
1,1,1,0,37,529,234
0,2,0,0,35,1830,78
1,2,1,0,32,1037,125
1,1,1,0,37,287,191
0,2,0,0,56,1947,110
1,0,0,1,42,83,184
0,2,1,0,43,4243,30
1,0,1,0,55,1086,148
1,1,1,0,30,521,648
1,1,0,0,32,11431,141
0,1,1,0,31,178,415
1,1,0,0,40,755,145
1,1,1,1,56,3690,178
0,1,0,0,36,12264,285
0,2,0,0,44,810,184
1,2,0,0,33,6174,19
1,1,0,0,32,9608,114
0,1,0,1,28,144,136
1,1,1,0,32,365,210
1,0,0,0,48,2321,218
1,1,0,0,53,6112,211
1,1,1,0,33,318,108
2,1,1,0,36,543,101
0,2,1,0,39,968,199
1,2,1,0,45,77,59
1,1,0,0,40,0,368
2,1,1,0,36,869,102
1,1,1,0,52,0,636
1,0,1,1,28,459,178
1,0,0,0,45,1192,260
1,2,0,0,33,1504,61
0,1,0,0,22,129,218
1,0,1,0,32,1156,185
1,1,1,0,60,2077,163
1,2,1,0,35,244,138
2,1,1,0,47,28,142
1,2,1,0,44,1451,80
1,0,1,0,45,956,643
1,0,0,0,41,1332,122
1,1,0,0,28,58,136
0,1,0,0,30,648,54
0,1,1,0,31,0,239
1,2,0,0,58,1016,78
0,1,1,0,31,205,465
0,1,1,0,30,445,218
1,2,1,0,40,2763,566
2,2,0,0,30,0,209
1,0,1,0,40,669,161
0,2,1,0,37,600,116
1,2,0,0,52,1147,43
2,2,0,0,36,119,127
1,1,0,0,28,3019,303
0,2,0,0,27,4661,114
1,1,1,0,28,-92,873
1,1,0,0,70,0,258
1,2,0,1,33,127,279
1,1,0,0,64,1176,104
1,1,1,1,35,348,323
1,1,0,0,51,2662,148
0,2,1,0,35,59,145
0,1,0,0,29,18,206
1,2,0,0,51,974,58
0,2,0,0,47,86,1086
1,1,1,1,45,146,22
0,1,0,1,31,469,111
1,2,1,0,36,107,146
1,0,0,0,45,71,138
1,0,1,0,46,45,235
1,1,1,0,30,533,212
1,1,1,0,42,1165,485
1,1,1,0,52,543,211
1,0,1,0,30,21,409
1,0,1,0,62,1515,131
1,0,0,0,33,499,95
1,1,0,0,57,168,342
1,2,0,0,38,46,70
1,1,0,0,55,1157,289
1,0,0,0,53,-462,470
1,1,0,0,68,1146,212
1,1,0,1,47,-18,155
1,1,1,0,30,1222,444
1,2,0,0,45,0,102
1,1,1,0,46,294,444
2,1,0,0,47,287,63
1,1,1,0,43,917,87
0,1,1,0,30,297,255
2,1,1,0,33,-395,161
0,1,1,0,48,1544,263
1,1,0,0,37,5700,49
0,2,1,1,30,2,305
0,2,1,0,32,2551,638
1,1,0,0,39,447,968
1,2,1,0,33,79,249
1,2,1,0,44,677,130
1,0,1,0,31,2603,224
1,2,0,0,54,1168,150
1,1,1,1,34,1012,540
1,2,0,0,34,0,176
0,2,1,0,26,114,457
1,1,0,0,42,769,90
1,1,1,0,30,2931,199
2,0,1,0,34,46,31
1,0,0,0,51,21614,47
2,2,1,0,50,13,76
2,1,0,0,67,704,537
1,1,1,0,37,616,18
0,2,1,0,32,0,370
1,0,0,1,27,-413,422
1,1,1,0,45,759,172
0,2,0,0,51,102127,90
1,1,0,0,47,1210,493
1,2,1,0,41,532,74
0,1,1,0,25,2704,63
2,0,1,0,54,0,219
0,1,0,0,37,-244,178
0,2,0,0,33,4835,362
0,1,1,0,56,751,85
1,2,0,0,37,2043,143
1,2,0,0,36,341,282
1,1,0,0,39,1179,284
1,2,1,0,45,3689,397
1,2,1,0,38,1617,691
0,2,0,0,52,597,84
1,1,1,0,52,596,113
1,1,1,0,32,175,142
0,2,1,0,35,7,72
1,2,0,0,45,4395,299
1,0,0,0,40,258,14
1,0,1,0,44,241,164
1,0,0,1,46,977,436
1,2,1,0,31,1384,203
1,0,0,1,54,209,206
0,1,1,1,30,862,550
1,1,0,0,55,128,359
2,1,0,0,37,414,352
1,0,1,0,43,9262,45
1,2,1,1,41,725,87
0,2,0,0,33,336,220
1,2,1,0,41,1897,335
2,0,1,0,32,158,728
1,2,1,0,38,14190,48
1,2,1,0,33,0,366
1,0,1,1,52,9804,155
2,1,0,1,53,372,126
1,1,0,1,39,81,438
0,1,0,0,28,5916,93
1,1,1,1,50,74,146
1,1,1,1,48,3287,242
0,1,1,0,41,1020,882
1,0,1,0,53,600,139
1,1,0,1,54,-165,202
1,1,0,0,53,1776,443
0,2,0,1,37,487,30
2,1,0,0,57,396,108
2,1,1,0,33,2411,360
2,2,1,0,36,1406,266
0,2,0,0,41,1616,229
1,2,1,0,40,121,80
1,1,0,0,30,0,297
1,1,1,0,27,106,207
2,1,1,0,42,611,804
1,1,0,0,34,0,628
1,1,0,0,35,87,60
0,1,1,0,35,9,84
2,0,0,0,79,336,386
1,1,1,1,38,3039,146
1,2,1,0,33,575,76
0,0,0,1,27,-71,70
1,0,1,1,50,341,670
1,0,1,0,38,1428,33
1,2,0,0,36,1113,212
1,2,0,0,74,1124,200
0,1,1,1,33,1074,308
1,1,0,0,53,879,176
1,1,0,0,42,68,314
1,1,1,1,46,-221,219
1,1,1,0,24,94,166
0,2,1,0,53,185,1448
1,2,0,0,43,439,71
1,1,1,1,36,412,127
2,1,1,0,37,57,99
1,1,1,0,38,602,161
0,1,0,0,48,2374,83
1,1,0,0,45,10252,173
0,1,1,0,29,-167,361
1,2,1,0,31,1839,109
1,1,1,0,31,1368,129
1,1,0,0,38,242,88
1,1,1,0,35,2926,182
2,1,0,0,61,4519,145
2,1,0,0,45,49,164
1,2,0,1,23,489,235
1,0,1,0,59,3400,515
0,1,1,0,42,283,446
1,2,0,0,32,71,75
0,1,1,1,38,3049,225
1,1,1,0,34,390,95
1,2,0,0,33,123,207
1,1,1,0,34,159,252
0,1,1,0,26,87,225
1,2,1,0,36,322,485
0,2,0,1,27,3064,389
1,2,0,0,42,3713,709
1,1,0,0,31,0,120
0,1,1,0,23,5,93
0,1,1,0,38,373,404
0,2,0,0,34,757,37
1,1,1,0,35,2789,88
0,1,1,0,28,3430,72
1,1,1,0,44,-627,373
1,2,0,0,51,812,248
1,1,0,0,36,699,20
1,0,1,1,30,265,380
1,0,1,0,38,362,100
2,1,0,0,51,-471,169
1,1,0,1,59,4263,426
1,2,0,0,34,-16,108
2,2,0,1,36,81,560
1,1,0,0,38,0,65
1,1,1,0,36,723,101
1,2,1,1,32,644,477
1,1,1,0,45,-302,78
0,2,0,0,30,147,234
1,2,1,0,57,4185,394
0,1,1,0,57,976,98
1,1,0,0,52,876,227
1,2,0,0,49,1784,753
1,1,1,0,45,1214,150
1,2,1,0,30,6,279
0,1,1,0,31,3500,347
0,2,0,1,26,1222,108
2,1,1,1,50,-556,270
1,2,0,0,43,2643,331
1,1,0,1,29,123,151
1,2,1,0,30,1384,60
1,1,1,0,52,371,50
0,0,1,0,36,851,168
1,0,1,0,41,5310,984
1,0,1,0,34,2720,147
1,0,1,1,32,-94,308
1,0,1,0,47,201,58
1,1,0,0,52,5193,477
1,1,1,1,40,2172,1386
0,1,1,0,32,2696,564
1,2,1,0,32,3651,142
1,1,1,0,32,2,132
1,1,1,0,39,1408,306
0,1,1,1,32,0,916
1,1,1,0,28,788,11
0,1,0,0,32,-15,214
1,0,0,0,67,2,1118
2,1,1,0,45,159,66
0,2,0,0,46,2739,117
0,1,1,0,30,5909,420
0,0,1,0,44,97,95
1,0,0,1,49,247,283
2,1,1,0,54,1012,33
0,1,1,0,30,7870,82
1,2,0,0,58,299,120
0,1,0,0,31,775,361
1,2,1,0,51,26,51
1,1,1,0,45,672,227
1,2,1,0,50,101,348
0,2,1,0,28,145,277
1,1,0,1,53,350,113
1,2,0,0,41,25,431
1,2,1,0,36,446,174
1,2,1,1,41,1065,553
0,2,0,0,27,1623,161
0,2,1,0,34,-578,767
1,2,0,0,52,659,517
0,2,0,0,25,226,366
1,1,0,0,55,9329,136
0,2,0,0,31,2915,211
1,0,0,1,53,17,104
2,1,1,0,32,3,114
1,1,1,0,35,291,327
1,1,1,0,51,160,136
0,2,0,0,32,4291,1321
1,1,1,0,45,1577,188
1,1,0,0,26,0,409
0,2,1,0,30,256,276
1,2,1,0,34,1116,53
0,1,1,0,26,50,153
1,1,0,0,60,116,329
0,2,0,1,28,968,470
0,1,0,1,41,879,60
1,1,1,0,34,51,19
2,0,1,0,50,1545,25
1,0,1,0,33,329,44
0,0,1,0,43,103,53
2,2,0,0,52,4306,107
0,2,0,0,34,90,84
1,2,1,0,51,5254,134
0,1,1,0,44,-389,207
1,1,1,0,52,475,121
1,0,0,0,55,1101,744
0,1,1,0,25,1765,111
1,2,0,0,51,146,150
1,1,1,0,48,5078,139
1,0,1,0,33,41,173
0,2,1,0,33,12686,470
2,2,0,0,39,373,148
1,1,1,1,43,1239,355
0,1,0,0,31,0,173
1,0,1,0,54,541,237
1,2,1,0,55,4982,51
1,0,1,0,57,13,164
0,0,1,0,26,114,226
1,2,0,0,39,794,116
0,2,1,0,32,728,125
1,1,1,1,55,3546,268
1,1,1,0,59,5678,238
1,2,1,0,26,38,119
1,1,0,0,47,0,159
0,0,0,1,36,2491,168
2,1,0,0,48,201,140
2,1,1,0,30,151,108
1,2,0,0,35,2472,586
1,0,0,0,29,50,185
0,2,0,1,22,104,330
0,2,0,0,30,77,267
1,2,1,0,33,321,101
1,2,0,0,33,0,126
2,1,1,0,36,-159,382
1,1,0,0,54,1561,352
1,1,0,0,38,5003,275
0,2,0,0,31,620,189
2,1,1,0,52,944,198
1,1,0,0,45,356,42
0,0,1,0,48,1080,112
1,1,0,0,53,112,104
1,0,1,0,41,168,187
1,2,1,0,50,109,185
1,0,1,1,51,57,61
2,2,1,0,50,704,233
0,2,0,0,22,1258,182
0,1,0,0,39,0,133
1,1,0,0,55,196,81
1,1,1,0,34,2926,90
1,2,0,0,31,40,118
1,2,0,1,49,-888,298
1,1,0,0,39,2239,133
0,0,1,1,29,365,72
1,1,0,0,42,383,146
1,1,0,0,38,2685,22
1,0,1,1,36,243,118
0,1,1,0,40,1734,123
1,1,0,1,47,424,432
1,1,0,0,31,7369,204
1,0,1,0,51,2995,93
2,1,0,0,61,927,427
1,2,1,0,36,900,475
1,0,1,0,57,207,193
1,1,1,0,42,380,124
1,0,1,0,48,1204,53
1,2,1,0,42,-1613,9
0,1,0,0,24,1234,314
1,1,1,0,44,1879,88
2,1,0,0,53,120,343
0,1,0,1,26,6,360
1,1,0,0,55,5,269
1,1,0,0,49,2,177
1,1,1,0,32,2502,604
0,2,1,0,42,1156,62
0,1,0,0,32,6857,85
0,1,0,1,38,-211,166
1,1,1,1,44,129,189
1,1,0,0,28,455,286
0,2,1,1,31,308,262
1,1,0,0,45,34,96
1,1,0,0,59,1980,185
1,1,1,0,28,8,196
2,1,0,1,50,-210,153
1,0,1,0,34,-106,237
1,0,1,0,28,3,9
1,0,0,0,26,205,239
1,0,1,0,58,1052,147
1,1,1,1,31,1570,133
1,2,0,0,52,1392,1121
2,2,0,1,33,454,134
1,2,0,0,34,17672,548
1,0,1,0,43,2047,163
0,2,0,0,30,73,114
2,1,1,1,40,393,291
0,1,1,0,30,140,760
1,0,1,0,47,273,91
0,1,1,0,53,1421,225
1,0,1,0,25,-589,233
0,2,0,0,25,490,394
1,0,1,0,36,656,71
1,1,1,0,40,0,657
1,1,0,1,46,-880,185
2,2,1,0,57,0,180
0,2,0,0,29,559,143
1,1,0,1,57,2155,144
1,2,0,0,57,2326,207
1,0,0,0,43,385,359
1,0,1,0,50,8000,221
1,2,1,0,41,28,358
1,0,1,0,38,-326,237
0,2,1,0,32,948,223
0,2,1,0,26,468,221
1,0,1,0,39,-223,185
1,2,0,0,29,30,83
1,2,0,0,38,238,131
1,1,1,0,56,1560,89
1,2,0,0,39,51,140
0,2,0,0,32,2134,98
1,0,0,0,45,132,179
1,0,1,0,45,0,570
0,2,1,0,35,565,763
0,1,0,0,21,164,260
0,1,0,0,29,1,372
1,2,1,0,44,1732,43
1,1,0,0,30,1210,100
2,1,0,0,46,22,8
2,2,1,0,55,9756,103
1,1,1,0,40,278,9
1,1,1,0,33,0,432
1,2,1,0,41,8902,16
1,1,1,0,48,729,277
1,1,0,0,29,160,844
1,1,1,0,40,109,147
1,0,1,1,33,2,409
0,1,1,0,35,365,256
1,2,0,0,33,631,51
1,0,1,0,36,1861,281
0,1,0,0,47,736,212
1,2,0,0,54,203,70
0,2,1,0,31,1489,678
2,1,1,0,38,156,544
1,0,0,0,45,1951,73
1,0,1,0,57,260,38
0,1,1,0,34,66,76
0,2,1,0,32,392,148
1,0,1,1,44,612,131
0,0,1,1,42,134,82
1,1,1,0,42,406,194
1,1,1,1,38,403,99
1,1,1,0,31,-158,214
1,1,1,0,31,465,259
1,1,1,0,39,4777,103
0,0,0,1,32,1806,126
2,2,1,0,43,388,2087
1,0,1,1,58,-257,163
1,1,0,0,39,87,114
0,1,0,0,35,2,239
1,2,0,0,48,1519,360
2,0,0,0,57,0,97
0,1,1,0,38,328,776
1,1,0,0,36,465,85
0,2,0,0,30,478,193
0,2,0,0,29,1026,138
1,1,0,0,33,66,182
1,0,0,0,35,21,121
1,1,1,0,34,118,53
1,1,1,0,35,0,810
1,2,0,0,49,436,215
0,2,1,0,38,-898,345
2,1,1,0,41,-170,125
2,1,0,1,41,1545,183
0,2,1,0,44,825,427
1,1,1,1,48,141,424
1,1,1,0,39,18,85
0,1,1,0,37,1354,207
1,0,1,0,49,249,450
1,1,0,0,40,94,117
1,1,1,0,38,757,133
1,1,1,0,31,510,117
0,1,1,0,28,267,198
2,1,0,0,51,9,371
1,1,1,0,55,-473,233
1,2,0,0,39,1363,294
1,2,1,0,29,941,570
1,1,1,1,36,3972,32
2,1,0,1,44,210,111
1,2,1,0,59,-892,129
1,2,1,1,33,4,604
0,2,1,0,41,1278,344
0,2,0,1,27,501,370
0,2,0,0,38,0,260
2,2,0,0,38,1307,294
1,1,1,0,42,4900,231
1,1,0,0,44,-199,144
1,1,1,1,32,-796,80
1,1,1,0,47,17206,125
0,1,1,0,32,1249,160
1,2,0,0,41,768,229
1,1,1,0,30,419,390
2,1,1,1,44,51,3094
0,2,1,0,38,673,184
1,1,0,0,38,271,60
1,1,1,0,57,5270,101
0,2,0,0,28,2080,399
0,1,1,0,30,161,397
1,1,1,1,40,-605,143
0,1,1,0,41,400,99
0,0,0,0,34,3004,49
1,0,0,0,60,11,15
0,1,0,0,31,40,123
1,2,1,1,30,227,227
0,1,0,1,26,74,419
1,1,0,0,50,1176,281
0,2,1,0,34,714,122
1,2,0,0,29,975,56
0,2,1,0,31,5691,37
0,1,1,1,27,242,83
0,0,1,0,33,-104,34
1,2,1,1,39,177,243
1,1,1,0,36,-179,476
0,0,1,0,32,557,112
1,2,1,0,36,806,106
0,1,1,0,39,782,542
2,1,0,0,51,14215,131
0,1,1,0,29,-125,198
1,0,0,0,73,508,176
1,1,0,0,29,399,454
2,1,1,1,33,392,245
0,1,0,0,37,483,11
1,1,0,0,45,285,8
1,1,1,0,37,0,169
1,1,1,1,26,-401,246
1,1,1,0,48,-500,78
2,2,0,0,54,5475,321
1,1,0,0,33,8,462
2,2,0,1,48,275,34
1,1,1,0,38,0,111
0,1,0,0,40,4126,671
1,1,1,1,34,2019,102
0,1,1,0,39,496,788
0,1,0,0,43,34,29
0,1,0,0,23,1234,250
1,1,0,0,50,0,192
0,1,1,0,49,-367,98
1,1,0,0,32,0,120
1,2,0,0,34,7384,69
0,1,0,0,49,5802,175
0,2,1,0,38,1027,387
1,1,1,0,48,268,458
1,2,0,1,57,9103,1098
1,1,0,0,52,0,67
1,2,1,0,43,1712,254
1,2,0,0,52,0,145
1,1,0,0,55,0,1110
1,1,1,0,45,1381,269
1,0,0,1,56,1046,329
1,1,1,0,37,1110,802
2,2,0,0,48,2263,874
1,1,1,0,54,653,352
0,2,0,0,25,1231,271
0,0,0,0,33,396,382
1,1,1,0,44,597,137
0,1,0,0,31,712,38
2,1,0,0,42,256,322
1,2,0,0,34,-624,20
0,1,0,0,34,39,254
1,2,1,0,54,417,375
1,1,1,0,38,1027,12
0,2,0,0,31,515,296
1,1,1,0,30,631,174
1,2,1,0,39,1090,11
0,1,1,0,32,0,61
1,1,1,0,46,390,208
1,1,1,0,37,0,330
1,2,0,0,52,502,637
1,0,0,0,38,1597,15
1,1,1,0,48,1841,216
1,1,0,0,41,1021,224
1,1,1,0,34,2374,243
0,1,0,0,19,527,154
1,1,1,0,38,0,254
0,1,0,0,28,305,625
1,0,1,0,31,224,119
0,1,0,0,36,13698,136
1,2,0,0,47,213,154
1,1,0,0,70,4,122
1,0,1,0,36,650,170
1,1,1,1,42,1540,158
2,1,1,1,39,141,249
0,0,1,0,23,2594,193
1,1,1,0,36,110,185
0,1,1,0,30,5,196
0,1,1,0,31,183,60
1,1,1,0,36,432,65
1,0,0,0,57,1566,105
0,2,1,0,32,207,56
1,1,1,0,51,-1042,272
0,2,1,0,32,0,196
1,1,1,0,35,0,139
2,1,1,0,49,95,90
0,1,0,1,45,-342,158
0,1,0,0,30,1913,250
1,2,1,0,52,0,161
1,0,0,0,73,796,427
0,1,1,0,31,1016,9
1,1,1,0,45,373,17
1,2,0,1,35,28,259
1,1,1,1,45,-30,165
1,0,1,0,39,3705,77
1,2,1,0,34,1288,15
1,2,0,0,34,72,113
1,1,1,0,30,637,69
0,1,1,0,26,483,305
1,1,1,0,59,-48,224
0,1,0,1,26,-189,538
1,1,0,0,40,949,182
1,1,1,0,32,3839,100
1,1,1,0,32,129,119
2,1,1,0,41,174,367
0,0,0,0,83,3349,89
1,1,0,0,58,7554,167
1,1,1,1,41,-940,206
1,1,0,0,37,2235,94
0,1,1,0,24,281,211
1,0,0,0,66,2552,186
1,1,1,0,46,659,1127
1,0,0,0,59,0,207
1,1,1,0,44,2687,131
2,1,0,1,33,321,151
1,1,0,1,58,3382,294
0,2,0,0,40,7968,263
1,1,1,0,51,0,70
1,1,1,0,30,15,257
1,1,1,1,51,285,27
0,1,1,0,37,197,251
0,1,0,0,24,598,762
1,0,1,1,58,747,104
1,1,0,0,50,85,130
2,1,0,1,51,520,157
1,1,1,0,35,1312,224
1,2,1,0,32,2553,459
1,0,1,1,43,18,192
1,0,1,0,49,1830,136
0,2,0,0,33,627,61
2,0,1,0,41,-233,1156
0,1,0,0,25,1163,262
1,2,1,0,30,0,127
1,1,1,0,48,-6,161
1,1,0,0,44,598,88
0,1,0,0,34,95,119
1,1,1,0,42,0,149
2,1,1,1,40,2679,122
1,1,1,1,36,1654,167
1,1,0,0,55,39,281
1,1,1,0,49,543,213
1,1,0,1,31,-51,173
1,0,1,0,59,320,695
1,1,1,0,33,1905,39
1,0,1,0,52,230,198
0,1,0,0,35,295,473
0,0,1,0,27,1518,700
1,1,1,1,41,-651,374
0,2,0,0,35,576,8
1,0,0,0,59,-411,225
1,1,1,1,37,3429,81
1,1,1,0,38,2264,204
1,0,1,0,59,468,71
1,1,1,0,42,4945,311
0,1,1,0,47,15,62
1,1,0,0,56,6114,168
0,2,0,0,27,3687,335
0,2,1,0,36,1496,40
0,0,1,0,24,174,22
0,0,1,0,40,-187,160
2,1,1,0,44,5757,114
0,0,0,0,41,2171,120
2,1,1,0,55,-555,81
1,1,0,0,35,249,205
1,2,1,1,54,-690,230
0,1,1,0,59,351,1063
1,2,1,1,40,2310,120
1,2,1,0,59,2194,16
1,2,1,0,29,149,367
1,1,1,0,43,369,75
0,2,0,0,26,2786,415
2,2,0,0,44,2938,107
1,2,1,0,31,303,143
2,0,0,0,51,336,105
0,1,1,0,30,1510,191
1,2,1,0,58,1798,19
0,1,0,0,58,382,460
1,1,1,1,36,1797,185
1,2,0,0,38,4383,1381
0,2,0,0,34,0,191
1,1,1,0,40,-378,261
0,2,0,0,33,3821,201
1,1,1,0,37,1116,18
2,1,1,0,34,383,2231
1,2,0,0,62,1528,134
1,1,0,0,45,1629,58
1,1,1,0,29,457,72
2,1,0,0,53,-223,160
0,1,0,1,28,0,11
2,1,1,0,44,0,151
1,0,1,0,54,-41,288
0,1,0,0,29,1055,427
1,1,1,0,36,4579,563
0,2,1,0,32,574,259
1,1,0,1,49,272,146
1,1,1,0,30,5903,231
1,1,1,1,50,512,77
0,1,1,0,42,1064,14
1,1,0,0,47,0,109
1,0,0,0,59,616,253
1,1,0,0,28,2322,82
0,0,1,0,40,446,594
1,2,1,0,52,1295,121
2,2,1,0,44,-90,472
1,2,1,0,41,397,91
0,1,0,0,47,917,293
1,1,0,0,72,1978,312
1,1,1,0,57,589,198
0,1,1,0,26,668,576
1,0,1,0,48,134,315
1,1,0,0,29,317,229
0,1,1,0,28,805,148
1,0,0,0,53,354,416
2,2,1,0,53,513,17
1,2,0,0,49,-24,132
1,1,0,0,47,0,97
1,0,0,0,36,0,149
1,1,1,1,42,3396,93
0,1,1,0,33,719,448
0,1,1,1,45,113,165
2,2,1,0,51,1267,254
1,0,1,0,32,142,101
1,1,1,0,44,378,203
1,0,1,0,30,-68,394
0,0,1,0,28,8263,267
2,0,0,1,60,21,113
2,1,1,0,36,356,244
0,2,1,0,34,1891,162
0,2,0,0,27,1075,658
1,1,0,0,33,165,111
1,0,1,0,49,937,66
2,1,1,0,41,927,239
1,1,0,0,57,1166,106
2,1,1,0,32,1288,286
1,0,0,1,43,0,836
1,1,0,0,39,22,76
1,1,0,1,59,0,155
1,1,0,0,41,862,474
2,1,0,0,36,-194,83
2,1,0,1,46,289,76
1,0,1,0,44,2958,229
1,2,0,0,39,2990,127
1,0,1,0,28,32,218
0,0,0,0,28,307,132
0,2,0,0,28,20,144
1,0,0,0,38,196,574
1,0,0,0,40,0,618
0,1,1,0,34,347,154
1,1,0,1,34,1,53
1,2,1,0,53,451,56
1,1,1,1,27,724,200
2,1,1,0,47,-4,77
1,0,1,0,42,319,17
0,1,1,0,26,972,177
0,1,1,0,38,2246,370
0,1,0,0,34,713,124
1,1,0,1,52,279,197
1,2,0,0,54,4104,68
0,2,1,0,28,940,296
1,1,1,0,42,8131,69
1,1,0,1,28,679,406
2,2,0,0,59,0,437
2,2,1,1,36,-1,268
0,2,1,0,30,0,342
1,1,0,0,36,0,248
2,2,0,0,49,917,165
0,1,0,0,30,1681,128
0,2,1,1,30,880,967
1,1,0,0,37,1863,163
1,1,0,1,41,752,86
1,1,1,0,35,2054,447
1,2,1,0,47,2919,153
0,1,1,0,52,510,324
1,1,0,0,44,358,179
1,1,0,1,48,2688,610
1,1,0,1,29,488,223
2,1,1,0,44,-562,159
0,2,0,0,27,200,508
1,0,1,0,38,-41,68
1,2,1,0,52,1088,217
1,2,0,0,36,356,184
0,1,1,0,33,261,622
2,1,1,0,60,216,238
1,0,1,0,31,591,287
1,0,1,1,30,0,92
1,2,0,0,31,216,47
1,1,1,0,53,514,10
2,0,1,0,42,299,253
1,0,1,0,45,1291,189
0,2,1,0,35,0,147
1,2,0,0,33,0,102
1,2,0,0,60,3301,2621
0,1,1,1,33,211,217
0,2,0,0,42,7560,132
2,1,1,0,31,93,417
1,0,1,0,52,1331,213
1,1,1,0,36,-100,369
1,0,1,0,58,3401,84
1,0,0,0,40,48,100
1,1,1,0,31,298,154
0,1,1,0,30,120,74
1,1,0,0,52,190,276
1,1,1,0,47,232,166
1,1,0,0,40,2252,144
1,2,1,0,40,542,1816
0,2,1,0,31,2030,168
1,2,0,0,35,7050,222
1,1,1,0,40,1142,126
0,2,1,0,30,4,105
1,1,1,0,44,0,142
1,1,0,0,46,126,1255
1,2,1,1,36,2167,120
0,0,0,0,35,434,138
1,1,0,0,50,1321,271
0,2,0,0,31,3289,235
0,1,1,1,32,483,35
1,1,1,0,36,-206,177
1,1,1,0,39,0,63
1,1,1,0,30,2212,41
1,1,0,0,57,75,157
0,1,1,0,49,-97,92
0,2,0,0,26,168,394
